,State.Code,State.Name,Tier 1 Code,Tier 1 Description,Pollutant,year,Sum
10222,27,MN,1,FUEL COMB. ELEC. UTIL.,CO,2009,10.1232249
10223,27,MN,2,FUEL COMB. INDUSTRIAL,CO,2009,14.41951459
10224,27,MN,3,FUEL COMB. OTHER,CO,2009,156.5821245
10225,27,MN,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.031804667
10226,27,MN,5,METALS PROCESSING,CO,2009,1.695037962
10227,27,MN,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.595574705
10228,27,MN,7,OTHER INDUSTRIAL PROCESSES,CO,2009,3.813543541
10229,27,MN,8,SOLVENT UTILIZATION,CO,2009,0.112710417
10230,27,MN,9,STORAGE & TRANSPORT,CO,2009,0.084928636
10231,27,MN,10,WASTE DISPOSAL & RECYCLING,CO,2009,17.72776043
10232,27,MN,11,HIGHWAY VEHICLES,CO,2009,762.0644234
10233,27,MN,12,OFF-HIGHWAY,CO,2009,385.4835197
10234,27,MN,14,MISCELLANEOUS,CO,2009,16.16538446
10235,27,MN,15,WILDFIRES,CO,2009,632.2155151
10236,27,MN,16,PRESCRIBED FIRES,CO,2009,167.5759343
10237,28,MS,1,FUEL COMB. ELEC. UTIL.,CO,2009,7.699683333
10238,28,MS,2,FUEL COMB. INDUSTRIAL,CO,2009,14.91077533
10239,28,MS,3,FUEL COMB. OTHER,CO,2009,8.253035698
10240,28,MS,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,7.093526667
10241,28,MS,5,METALS PROCESSING,CO,2009,1.74255
10242,28,MS,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,2.325015704
10243,28,MS,7,OTHER INDUSTRIAL PROCESSES,CO,2009,4.590934045
10244,28,MS,8,SOLVENT UTILIZATION,CO,2009,0.03365
10245,28,MS,9,STORAGE & TRANSPORT,CO,2009,0.131336667
10246,28,MS,10,WASTE DISPOSAL & RECYCLING,CO,2009,59.2083805
10247,28,MS,11,HIGHWAY VEHICLES,CO,2009,397.9896107
10248,28,MS,12,OFF-HIGHWAY,CO,2009,166.8876537
10249,28,MS,14,MISCELLANEOUS,CO,2009,31.00831601
10250,28,MS,15,WILDFIRES,CO,2009,5.485970363
10251,28,MS,16,PRESCRIBED FIRES,CO,2009,333.0860446
10252,29,MO,1,FUEL COMB. ELEC. UTIL.,CO,2009,24.47591883
10253,29,MO,2,FUEL COMB. INDUSTRIAL,CO,2009,6.913512228
10254,29,MO,3,FUEL COMB. OTHER,CO,2009,64.87521276
10255,29,MO,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,1.5060556
10256,29,MO,5,METALS PROCESSING,CO,2009,42.27235753
10257,29,MO,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.401041111
10258,29,MO,7,OTHER INDUSTRIAL PROCESSES,CO,2009,24.22280327
10259,29,MO,8,SOLVENT UTILIZATION,CO,2009,0.0031856
10260,29,MO,9,STORAGE & TRANSPORT,CO,2009,0.1106254
10261,29,MO,10,WASTE DISPOSAL & RECYCLING,CO,2009,25.45914654
10262,29,MO,11,HIGHWAY VEHICLES,CO,2009,689.8137454
10263,29,MO,12,OFF-HIGHWAY,CO,2009,348.6887937
10264,29,MO,14,MISCELLANEOUS,CO,2009,17.18116468
10265,29,MO,15,WILDFIRES,CO,2009,14.6317619
10266,29,MO,16,PRESCRIBED FIRES,CO,2009,361.773852
10267,30,MT,1,FUEL COMB. ELEC. UTIL.,CO,2009,2.776950067
10268,30,MT,2,FUEL COMB. INDUSTRIAL,CO,2009,4.983773411
10269,30,MT,3,FUEL COMB. OTHER,CO,2009,12.35803079
10270,30,MT,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.377549767
10271,30,MT,5,METALS PROCESSING,CO,2009,9.76874
10272,30,MT,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,5.529022861
10273,30,MT,7,OTHER INDUSTRIAL PROCESSES,CO,2009,2.856235511
10274,30,MT,8,SOLVENT UTILIZATION,CO,2009,0
10275,30,MT,9,STORAGE & TRANSPORT,CO,2009,0.019448333
10276,30,MT,10,WASTE DISPOSAL & RECYCLING,CO,2009,7.327796595
10277,30,MT,11,HIGHWAY VEHICLES,CO,2009,156.3307265
10278,30,MT,12,OFF-HIGHWAY,CO,2009,70.14199289
10279,30,MT,14,MISCELLANEOUS,CO,2009,8.548928642
10280,30,MT,15,WILDFIRES,CO,2009,114.2248277
10281,30,MT,16,PRESCRIBED FIRES,CO,2009,152.131252
10282,31,NE,1,FUEL COMB. ELEC. UTIL.,CO,2009,5.630327226
10283,31,NE,2,FUEL COMB. INDUSTRIAL,CO,2009,1.638372119
10284,31,NE,3,FUEL COMB. OTHER,CO,2009,14.18209389
10285,31,NE,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.431072667
10286,31,NE,5,METALS PROCESSING,CO,2009,0.749540207
10287,31,NE,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.448385473
10288,31,NE,7,OTHER INDUSTRIAL PROCESSES,CO,2009,4.344060036
10289,31,NE,8,SOLVENT UTILIZATION,CO,2009,0.018357761
10290,31,NE,9,STORAGE & TRANSPORT,CO,2009,0.066737013
10291,31,NE,10,WASTE DISPOSAL & RECYCLING,CO,2009,2.650908339
10292,31,NE,11,HIGHWAY VEHICLES,CO,2009,218.1965804
10293,31,NE,12,OFF-HIGHWAY,CO,2009,126.5821529
10294,31,NE,14,MISCELLANEOUS,CO,2009,5.811808055
10295,31,NE,15,WILDFIRES,CO,2009,0
10296,31,NE,16,PRESCRIBED FIRES,CO,2009,55.88825637
10297,32,NV,1,FUEL COMB. ELEC. UTIL.,CO,2009,10.37214635
10298,32,NV,2,FUEL COMB. INDUSTRIAL,CO,2009,0.750948242
10299,32,NV,3,FUEL COMB. OTHER,CO,2009,14.11152556
10300,32,NV,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.03219916
10301,32,NV,5,METALS PROCESSING,CO,2009,0.358670978
10302,32,NV,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.085961012
10303,32,NV,7,OTHER INDUSTRIAL PROCESSES,CO,2009,1.491649579
10304,32,NV,8,SOLVENT UTILIZATION,CO,2009,0.010776813
10305,32,NV,9,STORAGE & TRANSPORT,CO,2009,0.200530684
10306,32,NV,10,WASTE DISPOSAL & RECYCLING,CO,2009,2.495340979
10307,32,NV,11,HIGHWAY VEHICLES,CO,2009,164.72529
10308,32,NV,12,OFF-HIGHWAY,CO,2009,161.5197587
10309,32,NV,14,MISCELLANEOUS,CO,2009,2.368043948
10310,32,NV,15,WILDFIRES,CO,2009,676.7402208
10311,32,NV,16,PRESCRIBED FIRES,CO,2009,5.648174369
10312,33,NH,1,FUEL COMB. ELEC. UTIL.,CO,2009,2.413761232
10313,33,NH,2,FUEL COMB. INDUSTRIAL,CO,2009,0.709661882
10314,33,NH,3,FUEL COMB. OTHER,CO,2009,33.16532193
10315,33,NH,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0
10316,33,NH,5,METALS PROCESSING,CO,2009,8.88E-06
10317,33,NH,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0
10318,33,NH,7,OTHER INDUSTRIAL PROCESSES,CO,2009,0.139700121
10319,33,NH,8,SOLVENT UTILIZATION,CO,2009,0.0006489
10320,33,NH,9,STORAGE & TRANSPORT,CO,2009,0.0026095
10321,33,NH,10,WASTE DISPOSAL & RECYCLING,CO,2009,19.31448287
10322,33,NH,11,HIGHWAY VEHICLES,CO,2009,125.9085866
10323,33,NH,12,OFF-HIGHWAY,CO,2009,93.40933765
10324,33,NH,14,MISCELLANEOUS,CO,2009,0.142661294
10325,33,NH,15,WILDFIRES,CO,2009,0
10326,33,NH,16,PRESCRIBED FIRES,CO,2009,0.523283199
10327,34,NJ,1,FUEL COMB. ELEC. UTIL.,CO,2009,3.283132233
10328,34,NJ,2,FUEL COMB. INDUSTRIAL,CO,2009,2.065454903
10329,34,NJ,3,FUEL COMB. OTHER,CO,2009,56.98622811
10330,34,NJ,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.3308827
10331,34,NJ,5,METALS PROCESSING,CO,2009,0.9348304
10332,34,NJ,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.639708767
10333,34,NJ,7,OTHER INDUSTRIAL PROCESSES,CO,2009,1.597763104
10334,34,NJ,8,SOLVENT UTILIZATION,CO,2009,0.0330978
10335,34,NJ,9,STORAGE & TRANSPORT,CO,2009,0.025219333
10336,34,NJ,10,WASTE DISPOSAL & RECYCLING,CO,2009,2.84283455
10337,34,NJ,11,HIGHWAY VEHICLES,CO,2009,562.8204616
10338,34,NJ,12,OFF-HIGHWAY,CO,2009,452.0953489
10339,34,NJ,14,MISCELLANEOUS,CO,2009,2.247562644
10340,34,NJ,15,WILDFIRES,CO,2009,9.909189
10341,34,NJ,16,PRESCRIBED FIRES,CO,2009,11.46721783
10342,35,NM,1,FUEL COMB. ELEC. UTIL.,CO,2009,16.53263727
10343,35,NM,2,FUEL COMB. INDUSTRIAL,CO,2009,14.5268666
10344,35,NM,3,FUEL COMB. OTHER,CO,2009,15.52809705
10345,35,NM,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0
10346,35,NM,5,METALS PROCESSING,CO,2009,0.0001173
10347,35,NM,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,18.9495471
10348,35,NM,7,OTHER INDUSTRIAL PROCESSES,CO,2009,0.68054973
10349,35,NM,8,SOLVENT UTILIZATION,CO,2009,5.57E-05
10350,35,NM,9,STORAGE & TRANSPORT,CO,2009,0.010452275
10351,35,NM,10,WASTE DISPOSAL & RECYCLING,CO,2009,13.41820615
10352,35,NM,11,HIGHWAY VEHICLES,CO,2009,300.161212
10353,35,NM,12,OFF-HIGHWAY,CO,2009,90.50503576
10354,35,NM,14,MISCELLANEOUS,CO,2009,2.305468242
10355,35,NM,15,WILDFIRES,CO,2009,59.7511702
10356,35,NM,16,PRESCRIBED FIRES,CO,2009,33.14957929
10357,36,NY,1,FUEL COMB. ELEC. UTIL.,CO,2009,12.73698871
10358,36,NY,2,FUEL COMB. INDUSTRIAL,CO,2009,12.69113997
10359,36,NY,3,FUEL COMB. OTHER,CO,2009,146.9526357
10360,36,NY,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.196447157
10361,36,NY,5,METALS PROCESSING,CO,2009,34.3552991
10362,36,NY,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.249033971
10363,36,NY,7,OTHER INDUSTRIAL PROCESSES,CO,2009,3.32359213
10364,36,NY,8,SOLVENT UTILIZATION,CO,2009,0.015203115
10365,36,NY,9,STORAGE & TRANSPORT,CO,2009,0.011762926
10366,36,NY,10,WASTE DISPOSAL & RECYCLING,CO,2009,40.52040996
10367,36,NY,11,HIGHWAY VEHICLES,CO,2009,944.6296338
10368,36,NY,12,OFF-HIGHWAY,CO,2009,849.3698136
10369,36,NY,14,MISCELLANEOUS,CO,2009,2.347041224
10370,36,NY,15,WILDFIRES,CO,2009,0.455136
10371,36,NY,16,PRESCRIBED FIRES,CO,2009,5.353047767
10372,37,NC,1,FUEL COMB. ELEC. UTIL.,CO,2009,22.60341763
10373,37,NC,2,FUEL COMB. INDUSTRIAL,CO,2009,23.12274321
10374,37,NC,3,FUEL COMB. OTHER,CO,2009,39.5798475
10375,37,NC,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,13.47249678
10376,37,NC,5,METALS PROCESSING,CO,2009,2.836150467
10377,37,NC,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.297437603
10378,37,NC,7,OTHER INDUSTRIAL PROCESSES,CO,2009,6.889237368
10379,37,NC,8,SOLVENT UTILIZATION,CO,2009,0.0479652
10380,37,NC,9,STORAGE & TRANSPORT,CO,2009,2.038325667
10381,37,NC,10,WASTE DISPOSAL & RECYCLING,CO,2009,89.10507461
10382,37,NC,11,HIGHWAY VEHICLES,CO,2009,891.8065924
10383,37,NC,12,OFF-HIGHWAY,CO,2009,516.3536608
10384,37,NC,14,MISCELLANEOUS,CO,2009,10.50000515
10385,37,NC,15,WILDFIRES,CO,2009,1685.910568
10386,37,NC,16,PRESCRIBED FIRES,CO,2009,151.4483044
10387,38,ND,1,FUEL COMB. ELEC. UTIL.,CO,2009,7.557563333
10388,38,ND,2,FUEL COMB. INDUSTRIAL,CO,2009,3.35195791
10389,38,ND,3,FUEL COMB. OTHER,CO,2009,6.587504397
10390,38,ND,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.0446
10391,38,ND,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,1.70170978
10392,38,ND,7,OTHER INDUSTRIAL PROCESSES,CO,2009,3.474555966
10393,38,ND,8,SOLVENT UTILIZATION,CO,2009,0.00156
10394,38,ND,9,STORAGE & TRANSPORT,CO,2009,0
10395,38,ND,10,WASTE DISPOSAL & RECYCLING,CO,2009,1.316015059
10396,38,ND,11,HIGHWAY VEHICLES,CO,2009,115.2225321
10397,38,ND,12,OFF-HIGHWAY,CO,2009,70.54365654
10398,38,ND,14,MISCELLANEOUS,CO,2009,48.00103925
10399,38,ND,15,WILDFIRES,CO,2009,13.3176822
10400,38,ND,16,PRESCRIBED FIRES,CO,2009,66.77251357
10401,39,OH,1,FUEL COMB. ELEC. UTIL.,CO,2009,17.96941442
10402,39,OH,2,FUEL COMB. INDUSTRIAL,CO,2009,48.26349296
10403,39,OH,3,FUEL COMB. OTHER,CO,2009,165.373477
10404,39,OH,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,78.64144054
10405,39,OH,5,METALS PROCESSING,CO,2009,103.5310341
10406,39,OH,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,1.357382959
10407,39,OH,7,OTHER INDUSTRIAL PROCESSES,CO,2009,9.10921824
10408,39,OH,8,SOLVENT UTILIZATION,CO,2009,0.305750513
10409,39,OH,9,STORAGE & TRANSPORT,CO,2009,1.624747667
10410,39,OH,10,WASTE DISPOSAL & RECYCLING,CO,2009,41.38037823
10411,39,OH,11,HIGHWAY VEHICLES,CO,2009,1095.230113
10412,39,OH,12,OFF-HIGHWAY,CO,2009,667.3778586
10413,39,OH,14,MISCELLANEOUS,CO,2009,1.81801283
10414,39,OH,15,WILDFIRES,CO,2009,0.185703
10415,39,OH,16,PRESCRIBED FIRES,CO,2009,10.1452655
10416,40,OK,1,FUEL COMB. ELEC. UTIL.,CO,2009,12.95176767
10417,40,OK,2,FUEL COMB. INDUSTRIAL,CO,2009,45.63262321
10418,40,OK,3,FUEL COMB. OTHER,CO,2009,11.97125362
10419,40,OK,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,1.533694333
10420,40,OK,5,METALS PROCESSING,CO,2009,1.388372
10421,40,OK,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,70.84830599
10422,40,OK,7,OTHER INDUSTRIAL PROCESSES,CO,2009,4.827800897
10423,40,OK,8,SOLVENT UTILIZATION,CO,2009,0
10424,40,OK,9,STORAGE & TRANSPORT,CO,2009,0.048070667
10425,40,OK,10,WASTE DISPOSAL & RECYCLING,CO,2009,13.6167091
10426,40,OK,11,HIGHWAY VEHICLES,CO,2009,528.0386444
10427,40,OK,12,OFF-HIGHWAY,CO,2009,220.5735925
10428,40,OK,14,MISCELLANEOUS,CO,2009,17.28782139
10429,40,OK,15,WILDFIRES,CO,2009,75.3669001
10430,40,OK,16,PRESCRIBED FIRES,CO,2009,561.0042065
10431,41,OR,1,FUEL COMB. ELEC. UTIL.,CO,2009,1.74200994
10432,41,OR,2,FUEL COMB. INDUSTRIAL,CO,2009,8.172373162
10433,41,OR,3,FUEL COMB. OTHER,CO,2009,93.67538183
10434,41,OR,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.055943333
10435,41,OR,5,METALS PROCESSING,CO,2009,4.088002037
10436,41,OR,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.061541151
10437,41,OR,7,OTHER INDUSTRIAL PROCESSES,CO,2009,16.47470306
10438,41,OR,8,SOLVENT UTILIZATION,CO,2009,0.011327073
10439,41,OR,9,STORAGE & TRANSPORT,CO,2009,0.014199333
10440,41,OR,10,WASTE DISPOSAL & RECYCLING,CO,2009,28.17359495
10441,41,OR,11,HIGHWAY VEHICLES,CO,2009,352.7928018
10442,41,OR,12,OFF-HIGHWAY,CO,2009,225.6801259
10443,41,OR,14,MISCELLANEOUS,CO,2009,4.30647756
10444,41,OR,15,WILDFIRES,CO,2009,444.9899334
10445,41,OR,16,PRESCRIBED FIRES,CO,2009,738.9300508
10446,42,PA,1,FUEL COMB. ELEC. UTIL.,CO,2009,21.09459061
10447,42,PA,2,FUEL COMB. INDUSTRIAL,CO,2009,42.44884877
10448,42,PA,3,FUEL COMB. OTHER,CO,2009,157.4592826
10449,42,PA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.720642633
10450,42,PA,5,METALS PROCESSING,CO,2009,36.14556374
10451,42,PA,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,12.61145497
10452,42,PA,7,OTHER INDUSTRIAL PROCESSES,CO,2009,8.04313322
10453,42,PA,8,SOLVENT UTILIZATION,CO,2009,0.075448767
10454,42,PA,9,STORAGE & TRANSPORT,CO,2009,0.320188247
10455,42,PA,10,WASTE DISPOSAL & RECYCLING,CO,2009,64.89474695
10456,42,PA,11,HIGHWAY VEHICLES,CO,2009,1040.991722
10457,42,PA,12,OFF-HIGHWAY,CO,2009,609.1068879
10458,42,PA,14,MISCELLANEOUS,CO,2009,1.102947894
10459,42,PA,15,WILDFIRES,CO,2009,2.335483951
10460,42,PA,16,PRESCRIBED FIRES,CO,2009,18.90812943
10461,44,RI,1,FUEL COMB. ELEC. UTIL.,CO,2009,0.997154
10462,44,RI,2,FUEL COMB. INDUSTRIAL,CO,2009,1.222587065
10463,44,RI,3,FUEL COMB. OTHER,CO,2009,12.29047572
10464,44,RI,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0
10465,44,RI,5,METALS PROCESSING,CO,2009,0
10466,44,RI,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.073659867
10467,44,RI,7,OTHER INDUSTRIAL PROCESSES,CO,2009,0.116288629
10468,44,RI,8,SOLVENT UTILIZATION,CO,2009,0
10469,44,RI,9,STORAGE & TRANSPORT,CO,2009,0.003556667
10470,44,RI,10,WASTE DISPOSAL & RECYCLING,CO,2009,2.29458859
10471,44,RI,11,HIGHWAY VEHICLES,CO,2009,52.09856008
10472,44,RI,12,OFF-HIGHWAY,CO,2009,47.54442173
10473,44,RI,14,MISCELLANEOUS,CO,2009,0.002559869
10474,44,RI,15,WILDFIRES,CO,2009,0
10475,44,RI,16,PRESCRIBED FIRES,CO,2009,NA
10476,45,SC,1,FUEL COMB. ELEC. UTIL.,CO,2009,13.10842305
10477,45,SC,2,FUEL COMB. INDUSTRIAL,CO,2009,22.66841836
10478,45,SC,3,FUEL COMB. OTHER,CO,2009,11.00646964
10479,45,SC,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,1.2143568
10480,45,SC,5,METALS PROCESSING,CO,2009,50.63626585
10481,45,SC,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0
10482,45,SC,7,OTHER INDUSTRIAL PROCESSES,CO,2009,19.52535628
10483,45,SC,8,SOLVENT UTILIZATION,CO,2009,0.004987333
10484,45,SC,9,STORAGE & TRANSPORT,CO,2009,0.030693
10485,45,SC,10,WASTE DISPOSAL & RECYCLING,CO,2009,50.89095812
10486,45,SC,11,HIGHWAY VEHICLES,CO,2009,483.5615898
10487,45,SC,12,OFF-HIGHWAY,CO,2009,261.1839204
10488,45,SC,14,MISCELLANEOUS,CO,2009,6.274088372
10489,45,SC,15,WILDFIRES,CO,2009,5.306843795
10490,45,SC,16,PRESCRIBED FIRES,CO,2009,203.9976577
10491,46,SD,1,FUEL COMB. ELEC. UTIL.,CO,2009,0.567538667
10492,46,SD,2,FUEL COMB. INDUSTRIAL,CO,2009,0.289451792
10493,46,SD,3,FUEL COMB. OTHER,CO,2009,6.14428155
10494,46,SD,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0
10495,46,SD,5,METALS PROCESSING,CO,2009,0.003833333
10496,46,SD,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.102329572
10497,46,SD,7,OTHER INDUSTRIAL PROCESSES,CO,2009,0.538979347
10498,46,SD,8,SOLVENT UTILIZATION,CO,2009,0.003966667
10499,46,SD,9,STORAGE & TRANSPORT,CO,2009,0.0114
10500,46,SD,10,WASTE DISPOSAL & RECYCLING,CO,2009,3.253310709
10501,46,SD,11,HIGHWAY VEHICLES,CO,2009,131.1262705
10502,46,SD,12,OFF-HIGHWAY,CO,2009,62.08706864
10503,46,SD,14,MISCELLANEOUS,CO,2009,41.36338269
10504,46,SD,15,WILDFIRES,CO,2009,18.452667
10505,46,SD,16,PRESCRIBED FIRES,CO,2009,90.42965805
10506,47,TN,1,FUEL COMB. ELEC. UTIL.,CO,2009,6.571446184
10507,47,TN,2,FUEL COMB. INDUSTRIAL,CO,2009,25.18536443
10508,47,TN,3,FUEL COMB. OTHER,CO,2009,27.02307262
10509,47,TN,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,14.99280553
10510,47,TN,5,METALS PROCESSING,CO,2009,5.02588039
10511,47,TN,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,1.372752486
10512,47,TN,7,OTHER INDUSTRIAL PROCESSES,CO,2009,5.931095341
10513,47,TN,8,SOLVENT UTILIZATION,CO,2009,2.101542704
10514,47,TN,9,STORAGE & TRANSPORT,CO,2009,0.053202195
10515,47,TN,10,WASTE DISPOSAL & RECYCLING,CO,2009,41.3280896
10516,47,TN,11,HIGHWAY VEHICLES,CO,2009,703.1111204
10517,47,TN,12,OFF-HIGHWAY,CO,2009,328.7755981
10518,47,TN,14,MISCELLANEOUS,CO,2009,6.392027928
10519,47,TN,15,WILDFIRES,CO,2009,13.8216984
10520,47,TN,16,PRESCRIBED FIRES,CO,2009,109.3401431
10521,48,TX,1,FUEL COMB. ELEC. UTIL.,CO,2009,204.3667865
10522,48,TX,2,FUEL COMB. INDUSTRIAL,CO,2009,106.1531879
10523,48,TX,3,FUEL COMB. OTHER,CO,2009,58.86438498
10524,48,TX,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,11.42610077
10525,48,TX,5,METALS PROCESSING,CO,2009,19.6446022
10526,48,TX,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,135.8010684
10527,48,TX,7,OTHER INDUSTRIAL PROCESSES,CO,2009,24.45809437
10528,48,TX,8,SOLVENT UTILIZATION,CO,2009,0.128755
10529,48,TX,9,STORAGE & TRANSPORT,CO,2009,0.7903159
10530,48,TX,10,WASTE DISPOSAL & RECYCLING,CO,2009,53.7515874
10531,48,TX,11,HIGHWAY VEHICLES,CO,2009,2101.778145
10532,48,TX,12,OFF-HIGHWAY,CO,2009,1146.197677
10533,48,TX,14,MISCELLANEOUS,CO,2009,22.35481368
10534,48,TX,15,WILDFIRES,CO,2009,284.3948447
10535,48,TX,16,PRESCRIBED FIRES,CO,2009,327.7120922
10536,49,UT,1,FUEL COMB. ELEC. UTIL.,CO,2009,7.54748047
10537,49,UT,2,FUEL COMB. INDUSTRIAL,CO,2009,2.909328948
10538,49,UT,3,FUEL COMB. OTHER,CO,2009,21.10793609
10539,49,UT,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.039621058
10540,49,UT,5,METALS PROCESSING,CO,2009,0.763129775
10541,49,UT,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,4.319180642
10542,49,UT,7,OTHER INDUSTRIAL PROCESSES,CO,2009,5.35130753
10543,49,UT,8,SOLVENT UTILIZATION,CO,2009,0
10544,49,UT,9,STORAGE & TRANSPORT,CO,2009,1.011102793
10545,49,UT,10,WASTE DISPOSAL & RECYCLING,CO,2009,7.06671604
10546,49,UT,11,HIGHWAY VEHICLES,CO,2009,299.5348221
10547,49,UT,12,OFF-HIGHWAY,CO,2009,130.6432807
10548,49,UT,14,MISCELLANEOUS,CO,2009,15.55863981
10549,49,UT,15,WILDFIRES,CO,2009,81.89328497
10550,49,UT,16,PRESCRIBED FIRES,CO,2009,21.33309513
10551,50,VT,1,FUEL COMB. ELEC. UTIL.,CO,2009,1.16330662
10552,50,VT,2,FUEL COMB. INDUSTRIAL,CO,2009,1.017489238
10553,50,VT,3,FUEL COMB. OTHER,CO,2009,44.97023527
10554,50,VT,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0
10555,50,VT,5,METALS PROCESSING,CO,2009,0
10556,50,VT,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0
10557,50,VT,7,OTHER INDUSTRIAL PROCESSES,CO,2009,0.06530932
10558,50,VT,8,SOLVENT UTILIZATION,CO,2009,0
10559,50,VT,9,STORAGE & TRANSPORT,CO,2009,0
10560,50,VT,10,WASTE DISPOSAL & RECYCLING,CO,2009,8.233784188
10561,50,VT,11,HIGHWAY VEHICLES,CO,2009,75.78702269
10562,50,VT,12,OFF-HIGHWAY,CO,2009,45.18189156
10563,50,VT,14,MISCELLANEOUS,CO,2009,0.18379016
10564,50,VT,15,WILDFIRES,CO,2009,0
10565,50,VT,16,PRESCRIBED FIRES,CO,2009,0.753045833
10566,51,VA,1,FUEL COMB. ELEC. UTIL.,CO,2009,7.018960637
10567,51,VA,2,FUEL COMB. INDUSTRIAL,CO,2009,20.04533941
10568,51,VA,3,FUEL COMB. OTHER,CO,2009,65.55061202
10569,51,VA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.041484913
10570,51,VA,5,METALS PROCESSING,CO,2009,4.243255
10571,51,VA,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,20.70041571
10572,51,VA,7,OTHER INDUSTRIAL PROCESSES,CO,2009,8.944945811
10573,51,VA,8,SOLVENT UTILIZATION,CO,2009,0.002295551
10574,51,VA,9,STORAGE & TRANSPORT,CO,2009,0.053241599
10575,51,VA,10,WASTE DISPOSAL & RECYCLING,CO,2009,45.29272325
10576,51,VA,11,HIGHWAY VEHICLES,CO,2009,706.8533426
10577,51,VA,12,OFF-HIGHWAY,CO,2009,403.4941919
10578,51,VA,14,MISCELLANEOUS,CO,2009,1.498490355
10579,51,VA,15,WILDFIRES,CO,2009,33.0262457
10580,51,VA,16,PRESCRIBED FIRES,CO,2009,116.2776388
10581,53,WA,1,FUEL COMB. ELEC. UTIL.,CO,2009,3.224391167
10582,53,WA,2,FUEL COMB. INDUSTRIAL,CO,2009,9.454470133
10583,53,WA,3,FUEL COMB. OTHER,CO,2009,109.8788902
10584,53,WA,4,CHEMICAL & ALLIED PRODUCT MFG,CO,2009,0.04444
10585,53,WA,5,METALS PROCESSING,CO,2009,38.01918683
10586,53,WA,6,PETROLEUM & RELATED INDUSTRIES,CO,2009,0.165303333
10587,53,WA,7,OTHER INDUSTRIAL PROCESSES,CO,2009,5.873172941
10588,53,WA,8,SOLVENT UTILIZATION,CO,2009,0
10589,53,WA,9,STORAGE & TRANSPORT,CO,2009,0.000690933
10590,53,WA,10,WASTE DISPOSAL & RECYCLING,CO,2009,19.52017366
10591,53,WA,11,HIGHWAY VEHICLES,CO,2009,606.6344971
10592,53,WA,12,OFF-HIGHWAY,CO,2009,369.6153974
10593,53,WA,14,MISCELLANEOUS,CO,2009,46.4637355
10594,53,WA,15,WILDFIRES,CO,2009,217.9989511
10595,53,WA,16,PRESCRIBED FIRES,CO,2009,248.9324098
10596,54,WV,1,FUEL COMB. ELEC. UTIL.,CO,2009,9.851539218
10597,54,WV,2,FUEL COMB. INDUSTRIAL,CO,2009,5.512578783
