,State.Code,State.Name,Tier 1 Code,Tier 1 Description,Pollutant,year,Sum
7259,32,NV,3,FUEL COMB. OTHER,SO2,2005,0.411509949
7260,32,NV,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,1.72594E-05
7261,32,NV,5,METALS PROCESSING,SO2,2005,0.561091317
7262,32,NV,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.019648128
7263,32,NV,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,0.775551475
7264,32,NV,8,SOLVENT UTILIZATION,SO2,2005,NA
7265,32,NV,9,STORAGE & TRANSPORT,SO2,2005,0.266090628
7266,32,NV,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.233271129
7267,32,NV,11,HIGHWAY VEHICLES,SO2,2005,0.659430805
7268,32,NV,12,OFF-HIGHWAY,SO2,2005,3.024193029
7269,32,NV,14,MISCELLANEOUS,SO2,2005,0.197540593
7270,32,NV,15,WILDFIRES,SO2,2005,0.667116773
7271,32,NV,16,PRESCRIBED FIRES,SO2,2005,NA
7272,33,NH,1,FUEL COMB. ELEC. UTIL.,SO2,2005,51.46123045
7273,33,NH,2,FUEL COMB. INDUSTRIAL,SO2,2005,2.884691522
7274,33,NH,3,FUEL COMB. OTHER,SO2,2005,7.496679105
7275,33,NH,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,NA
7276,33,NH,5,METALS PROCESSING,SO2,2005,NA
7277,33,NH,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,NA
7278,33,NH,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,0.002294631
7279,33,NH,8,SOLVENT UTILIZATION,SO2,2005,2.00E-06
7280,33,NH,9,STORAGE & TRANSPORT,SO2,2005,NA
7281,33,NH,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.234780146
7282,33,NH,11,HIGHWAY VEHICLES,SO2,2005,0.740912167
7283,33,NH,12,OFF-HIGHWAY,SO2,2005,0.801947576
7284,33,NH,14,MISCELLANEOUS,SO2,2005,0.011027293
7285,33,NH,15,WILDFIRES,SO2,2005,NA
7286,33,NH,16,PRESCRIBED FIRES,SO2,2005,NA
7287,34,NJ,1,FUEL COMB. ELEC. UTIL.,SO2,2005,57.00362992
7288,34,NJ,2,FUEL COMB. INDUSTRIAL,SO2,2005,1.863855
7289,34,NJ,3,FUEL COMB. OTHER,SO2,2005,10.44315464
7290,34,NJ,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,2.1516388
7291,34,NJ,5,METALS PROCESSING,SO2,2005,0.0474165
7292,34,NJ,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.2878578
7293,34,NJ,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,2.1845391
7294,34,NJ,8,SOLVENT UTILIZATION,SO2,2005,0.00024
7295,34,NJ,9,STORAGE & TRANSPORT,SO2,2005,0.0065299
7296,34,NJ,10,WASTE DISPOSAL & RECYCLING,SO2,2005,1.287401071
7297,34,NJ,11,HIGHWAY VEHICLES,SO2,2005,3.084927534
7298,34,NJ,12,OFF-HIGHWAY,SO2,2005,13.42634952
7299,34,NJ,14,MISCELLANEOUS,SO2,2005,0.054960305
7300,34,NJ,15,WILDFIRES,SO2,2005,8.10E-06
7301,34,NJ,16,PRESCRIBED FIRES,SO2,2005,NA
7302,35,NM,1,FUEL COMB. ELEC. UTIL.,SO2,2005,30.75854537
7303,35,NM,2,FUEL COMB. INDUSTRIAL,SO2,2005,2.366821377
7304,35,NM,3,FUEL COMB. OTHER,SO2,2005,0.457099383
7305,35,NM,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.0091
7306,35,NM,5,METALS PROCESSING,SO2,2005,NA
7307,35,NM,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.092433207
7308,35,NM,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,7.491390305
7309,35,NM,8,SOLVENT UTILIZATION,SO2,2005,0.0010515
7310,35,NM,9,STORAGE & TRANSPORT,SO2,2005,0.0165137
7311,35,NM,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.04906374
7312,35,NM,11,HIGHWAY VEHICLES,SO2,2005,1.758613193
7313,35,NM,12,OFF-HIGHWAY,SO2,2005,3.570466996
7314,35,NM,14,MISCELLANEOUS,SO2,2005,0.501371531
7315,35,NM,15,WILDFIRES,SO2,2005,0.598898725
7316,35,NM,16,PRESCRIBED FIRES,SO2,2005,NA
7317,36,NY,1,FUEL COMB. ELEC. UTIL.,SO2,2005,191.2621224
7318,36,NY,2,FUEL COMB. INDUSTRIAL,SO2,2005,70.46966114
7319,36,NY,3,FUEL COMB. OTHER,SO2,2005,74.96072896
7320,36,NY,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.20682605
7321,36,NY,5,METALS PROCESSING,SO2,2005,3.382326754
7322,36,NY,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.000228745
7323,36,NY,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,19.91033421
7324,36,NY,8,SOLVENT UTILIZATION,SO2,2005,NA
7325,36,NY,9,STORAGE & TRANSPORT,SO2,2005,0.0000935
7326,36,NY,10,WASTE DISPOSAL & RECYCLING,SO2,2005,4.110430039
7327,36,NY,11,HIGHWAY VEHICLES,SO2,2005,6.292961546
7328,36,NY,12,OFF-HIGHWAY,SO2,2005,15.87774109
7329,36,NY,14,MISCELLANEOUS,SO2,2005,0.094867889
7330,36,NY,15,WILDFIRES,SO2,2005,NA
7331,36,NY,16,PRESCRIBED FIRES,SO2,2005,NA
7332,37,NC,1,FUEL COMB. ELEC. UTIL.,SO2,2005,529.6835145
7333,37,NC,2,FUEL COMB. INDUSTRIAL,SO2,2005,41.51886678
7334,37,NC,3,FUEL COMB. OTHER,SO2,2005,12.87239917
7335,37,NC,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,7.8398601
7336,37,NC,5,METALS PROCESSING,SO2,2005,0.647406278
7337,37,NC,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.470618473
7338,37,NC,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,6.444503639
7339,37,NC,8,SOLVENT UTILIZATION,SO2,2005,0.006620243
7340,37,NC,9,STORAGE & TRANSPORT,SO2,2005,0.016392
7341,37,NC,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.538257615
7342,37,NC,11,HIGHWAY VEHICLES,SO2,2005,6.313440396
7343,37,NC,12,OFF-HIGHWAY,SO2,2005,8.886482374
7344,37,NC,14,MISCELLANEOUS,SO2,2005,2.258303874
7345,37,NC,15,WILDFIRES,SO2,2005,0.007224285
7346,37,NC,16,PRESCRIBED FIRES,SO2,2005,NA
7347,38,ND,1,FUEL COMB. ELEC. UTIL.,SO2,2005,137.3719046
7348,38,ND,2,FUEL COMB. INDUSTRIAL,SO2,2005,9.055649846
7349,38,ND,3,FUEL COMB. OTHER,SO2,2005,3.051990844
7350,38,ND,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.283
7351,38,ND,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.3584
7352,38,ND,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,2.41426
7353,38,ND,8,SOLVENT UTILIZATION,SO2,2005,NA
7354,38,ND,9,STORAGE & TRANSPORT,SO2,2005,NA
7355,38,ND,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.049791712
7356,38,ND,11,HIGHWAY VEHICLES,SO2,2005,0.543843464
7357,38,ND,12,OFF-HIGHWAY,SO2,2005,5.95568767
7358,38,ND,14,MISCELLANEOUS,SO2,2005,0.137287099
7359,38,ND,15,WILDFIRES,SO2,2005,NA
7360,38,ND,16,PRESCRIBED FIRES,SO2,2005,NA
7361,39,OH,1,FUEL COMB. ELEC. UTIL.,SO2,2005,1115.929349
7362,39,OH,2,FUEL COMB. INDUSTRIAL,SO2,2005,85.01825667
7363,39,OH,3,FUEL COMB. OTHER,SO2,2005,15.23602438
7364,39,OH,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,6.33241
7365,39,OH,5,METALS PROCESSING,SO2,2005,4.57813
7366,39,OH,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,11.52399
7367,39,OH,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,15.25715436
7368,39,OH,8,SOLVENT UTILIZATION,SO2,2005,0.00026
7369,39,OH,9,STORAGE & TRANSPORT,SO2,2005,0.01723
7370,39,OH,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.33751
7371,39,OH,11,HIGHWAY VEHICLES,SO2,2005,7.360713273
7372,39,OH,12,OFF-HIGHWAY,SO2,2005,15.47416796
7373,39,OH,14,MISCELLANEOUS,SO2,2005,0.08064669
7374,39,OH,15,WILDFIRES,SO2,2005,0.014596287
7375,39,OH,16,PRESCRIBED FIRES,SO2,2005,NA
7376,40,OK,1,FUEL COMB. ELEC. UTIL.,SO2,2005,110.0920847
7377,40,OK,2,FUEL COMB. INDUSTRIAL,SO2,2005,18.96725233
7378,40,OK,3,FUEL COMB. OTHER,SO2,2005,0.755171807
7379,40,OK,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,6.203109
7380,40,OK,5,METALS PROCESSING,SO2,2005,0.01045
7381,40,OK,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,9.944566
7382,40,OK,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,5.329712092
7383,40,OK,8,SOLVENT UTILIZATION,SO2,2005,0.000017
7384,40,OK,9,STORAGE & TRANSPORT,SO2,2005,0.000463
7385,40,OK,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.1107685
7386,40,OK,11,HIGHWAY VEHICLES,SO2,2005,3.184251885
7387,40,OK,12,OFF-HIGHWAY,SO2,2005,5.030565364
7388,40,OK,14,MISCELLANEOUS,SO2,2005,9.110157742
7389,40,OK,15,WILDFIRES,SO2,2005,0.725578065
7390,40,OK,16,PRESCRIBED FIRES,SO2,2005,NA
7391,41,OR,1,FUEL COMB. ELEC. UTIL.,SO2,2005,0.452269279
7392,41,OR,2,FUEL COMB. INDUSTRIAL,SO2,2005,9.677441669
7393,41,OR,3,FUEL COMB. OTHER,SO2,2005,3.23304829
7394,41,OR,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.03878
7395,41,OR,5,METALS PROCESSING,SO2,2005,0.0663923
7396,41,OR,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.0673305
7397,41,OR,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,3.457145949
7398,41,OR,8,SOLVENT UTILIZATION,SO2,2005,0.0004301
7399,41,OR,9,STORAGE & TRANSPORT,SO2,2005,0.0121701
7400,41,OR,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.369484346
7401,41,OR,11,HIGHWAY VEHICLES,SO2,2005,1.795636621
7402,41,OR,12,OFF-HIGHWAY,SO2,2005,5.746252898
7403,41,OR,14,MISCELLANEOUS,SO2,2005,10.09170019
7404,41,OR,15,WILDFIRES,SO2,2005,2.195482973
7405,41,OR,16,PRESCRIBED FIRES,SO2,2005,NA
7406,42,PA,1,FUEL COMB. ELEC. UTIL.,SO2,2005,1005.318084
7407,42,PA,2,FUEL COMB. INDUSTRIAL,SO2,2005,65.02929627
7408,42,PA,3,FUEL COMB. OTHER,SO2,2005,54.92799924
7409,42,PA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.142109796
7410,42,PA,5,METALS PROCESSING,SO2,2005,5.05439116
7411,42,PA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,7.353083624
7412,42,PA,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,24.07230438
7413,42,PA,8,SOLVENT UTILIZATION,SO2,2005,0.006423
7414,42,PA,9,STORAGE & TRANSPORT,SO2,2005,0.052213765
7415,42,PA,10,WASTE DISPOSAL & RECYCLING,SO2,2005,1.623110011
7416,42,PA,11,HIGHWAY VEHICLES,SO2,2005,6.03312266
7417,42,PA,12,OFF-HIGHWAY,SO2,2005,12.16702983
7418,42,PA,14,MISCELLANEOUS,SO2,2005,0.090514251
7419,42,PA,15,WILDFIRES,SO2,2005,0.02155022
7420,42,PA,16,PRESCRIBED FIRES,SO2,2005,NA
7421,44,RI,1,FUEL COMB. ELEC. UTIL.,SO2,2005,0.1764385
7422,44,RI,2,FUEL COMB. INDUSTRIAL,SO2,2005,1.192478611
7423,44,RI,3,FUEL COMB. OTHER,SO2,2005,4.767102146
7424,44,RI,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,NA
7425,44,RI,5,METALS PROCESSING,SO2,2005,NA
7426,44,RI,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.032659
7427,44,RI,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,0.0448705
7428,44,RI,8,SOLVENT UTILIZATION,SO2,2005,0.00222
7429,44,RI,9,STORAGE & TRANSPORT,SO2,2005,NA
7430,44,RI,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.0415309
7431,44,RI,11,HIGHWAY VEHICLES,SO2,2005,0.259208599
7432,44,RI,12,OFF-HIGHWAY,SO2,2005,0.839356844
7433,44,RI,14,MISCELLANEOUS,SO2,2005,NA
7434,44,RI,15,WILDFIRES,SO2,2005,NA
7435,44,RI,16,PRESCRIBED FIRES,SO2,2005,NA
7436,45,SC,1,FUEL COMB. ELEC. UTIL.,SO2,2005,217.7198302
7437,45,SC,2,FUEL COMB. INDUSTRIAL,SO2,2005,42.02883326
7438,45,SC,3,FUEL COMB. OTHER,SO2,2005,4.783624751
7439,45,SC,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.0000448
7440,45,SC,5,METALS PROCESSING,SO2,2005,3.197018
7441,45,SC,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.170072033
7442,45,SC,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,12.00364539
7443,45,SC,8,SOLVENT UTILIZATION,SO2,2005,0.000985963
7444,45,SC,9,STORAGE & TRANSPORT,SO2,2005,NA
7445,45,SC,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.359160128
7446,45,SC,11,HIGHWAY VEHICLES,SO2,2005,3.636616204
7447,45,SC,12,OFF-HIGHWAY,SO2,2005,7.725640257
7448,45,SC,14,MISCELLANEOUS,SO2,2005,1.922347769
7449,45,SC,15,WILDFIRES,SO2,2005,NA
7450,45,SC,16,PRESCRIBED FIRES,SO2,2005,NA
7451,46,SD,1,FUEL COMB. ELEC. UTIL.,SO2,2005,11.43072224
7452,46,SD,2,FUEL COMB. INDUSTRIAL,SO2,2005,9.502269061
7453,46,SD,3,FUEL COMB. OTHER,SO2,2005,0.761727373
7454,46,SD,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,NA
7455,46,SD,5,METALS PROCESSING,SO2,2005,NA
7456,46,SD,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,NA
7457,46,SD,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,2.434101933
7458,46,SD,8,SOLVENT UTILIZATION,SO2,2005,0.02825
7459,46,SD,9,STORAGE & TRANSPORT,SO2,2005,NA
7460,46,SD,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.05032
7461,46,SD,11,HIGHWAY VEHICLES,SO2,2005,0.627449852
7462,46,SD,12,OFF-HIGHWAY,SO2,2005,3.391698114
7463,46,SD,14,MISCELLANEOUS,SO2,2005,0.304527454
7464,46,SD,15,WILDFIRES,SO2,2005,0.048332385
7465,46,SD,16,PRESCRIBED FIRES,SO2,2005,NA
7466,47,TN,1,FUEL COMB. ELEC. UTIL.,SO2,2005,266.2514013
7467,47,TN,2,FUEL COMB. INDUSTRIAL,SO2,2005,78.47524379
7468,47,TN,3,FUEL COMB. OTHER,SO2,2005,16.32999623
7469,47,TN,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,4.505310265
7470,47,TN,5,METALS PROCESSING,SO2,2005,5.911862278
7471,47,TN,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.448039509
7472,47,TN,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,4.610626778
7473,47,TN,8,SOLVENT UTILIZATION,SO2,2005,0.039309036
7474,47,TN,9,STORAGE & TRANSPORT,SO2,2005,0.0144733
7475,47,TN,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.324782934
7476,47,TN,11,HIGHWAY VEHICLES,SO2,2005,5.649465257
7477,47,TN,12,OFF-HIGHWAY,SO2,2005,6.408099035
7478,47,TN,14,MISCELLANEOUS,SO2,2005,1.19283627
7479,47,TN,15,WILDFIRES,SO2,2005,0.060014778
7480,47,TN,16,PRESCRIBED FIRES,SO2,2005,NA
7481,48,TX,1,FUEL COMB. ELEC. UTIL.,SO2,2005,533.5845779
7482,48,TX,2,FUEL COMB. INDUSTRIAL,SO2,2005,227.1976918
7483,48,TX,3,FUEL COMB. OTHER,SO2,2005,3.251630811
7484,48,TX,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,30.1023373
7485,48,TX,5,METALS PROCESSING,SO2,2005,6.6531477
7486,48,TX,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,36.979146
7487,48,TX,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,27.33610125
7488,48,TX,8,SOLVENT UTILIZATION,SO2,2005,0.0015633
7489,48,TX,9,STORAGE & TRANSPORT,SO2,2005,0.4874278
7490,48,TX,10,WASTE DISPOSAL & RECYCLING,SO2,2005,1.566038908
7491,48,TX,11,HIGHWAY VEHICLES,SO2,2005,14.93397412
7492,48,TX,12,OFF-HIGHWAY,SO2,2005,35.41814166
7493,48,TX,14,MISCELLANEOUS,SO2,2005,5.855531788
7494,48,TX,15,WILDFIRES,SO2,2005,0.415593579
7495,48,TX,16,PRESCRIBED FIRES,SO2,2005,NA
7496,49,UT,1,FUEL COMB. ELEC. UTIL.,SO2,2005,34.82015381
7497,49,UT,2,FUEL COMB. INDUSTRIAL,SO2,2005,7.75713144
7498,49,UT,3,FUEL COMB. OTHER,SO2,2005,3.494464373
7499,49,UT,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.0000506
7500,49,UT,5,METALS PROCESSING,SO2,2005,0.8828231
7501,49,UT,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.0780541
7502,49,UT,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,0.16946441
7503,49,UT,8,SOLVENT UTILIZATION,SO2,2005,0.0004045
7504,49,UT,9,STORAGE & TRANSPORT,SO2,2005,0.0088405
7505,49,UT,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.078325717
7506,49,UT,11,HIGHWAY VEHICLES,SO2,2005,2.148714233
7507,49,UT,12,OFF-HIGHWAY,SO2,2005,2.506653539
7508,49,UT,14,MISCELLANEOUS,SO2,2005,0.473294859
7509,49,UT,15,WILDFIRES,SO2,2005,0.580351611
7510,49,UT,16,PRESCRIBED FIRES,SO2,2005,NA
7511,50,VT,1,FUEL COMB. ELEC. UTIL.,SO2,2005,0.01277866
7512,50,VT,2,FUEL COMB. INDUSTRIAL,SO2,2005,3.045314917
7513,50,VT,3,FUEL COMB. OTHER,SO2,2005,3.206493937
7514,50,VT,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,NA
7515,50,VT,5,METALS PROCESSING,SO2,2005,NA
7516,50,VT,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,NA
7517,50,VT,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,0.003102328
7518,50,VT,8,SOLVENT UTILIZATION,SO2,2005,0.00022
7519,50,VT,9,STORAGE & TRANSPORT,SO2,2005,0.00001
7520,50,VT,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.023144596
7521,50,VT,11,HIGHWAY VEHICLES,SO2,2005,0.342673706
7522,50,VT,12,OFF-HIGHWAY,SO2,2005,0.387820855
7523,50,VT,14,MISCELLANEOUS,SO2,2005,0.016074273
7524,50,VT,15,WILDFIRES,SO2,2005,NA
7525,50,VT,16,PRESCRIBED FIRES,SO2,2005,NA
7526,51,VA,1,FUEL COMB. ELEC. UTIL.,SO2,2005,223.4631118
7527,51,VA,2,FUEL COMB. INDUSTRIAL,SO2,2005,53.89273619
7528,51,VA,3,FUEL COMB. OTHER,SO2,2005,16.26252002
7529,51,VA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,2.34904541
7530,51,VA,5,METALS PROCESSING,SO2,2005,5.088088454
7531,51,VA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.243553141
7532,51,VA,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,18.91211455
7533,51,VA,8,SOLVENT UTILIZATION,SO2,2005,NA
7534,51,VA,9,STORAGE & TRANSPORT,SO2,2005,0.00852
7535,51,VA,10,WASTE DISPOSAL & RECYCLING,SO2,2005,1.803582554
7536,51,VA,11,HIGHWAY VEHICLES,SO2,2005,4.972628327
7537,51,VA,12,OFF-HIGHWAY,SO2,2005,10.22259059
7538,51,VA,14,MISCELLANEOUS,SO2,2005,1.229372098
7539,51,VA,15,WILDFIRES,SO2,2005,0.00203742
7540,51,VA,16,PRESCRIBED FIRES,SO2,2005,NA
7541,53,WA,1,FUEL COMB. ELEC. UTIL.,SO2,2005,3.41777678
7542,53,WA,2,FUEL COMB. INDUSTRIAL,SO2,2005,15.83270692
7543,53,WA,3,FUEL COMB. OTHER,SO2,2005,2.851265823
7544,53,WA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.127
7545,53,WA,5,METALS PROCESSING,SO2,2005,3.421599
7546,53,WA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,3.553
7547,53,WA,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,4.977640022
7548,53,WA,8,SOLVENT UTILIZATION,SO2,2005,NA
7549,53,WA,9,STORAGE & TRANSPORT,SO2,2005,0.061
7550,53,WA,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.48575
7551,53,WA,11,HIGHWAY VEHICLES,SO2,2005,3.306921578
7552,53,WA,12,OFF-HIGHWAY,SO2,2005,18.91744725
7553,53,WA,14,MISCELLANEOUS,SO2,2005,2.210698834
7554,53,WA,15,WILDFIRES,SO2,2005,0.48775528
7555,53,WA,16,PRESCRIBED FIRES,SO2,2005,NA
7556,54,WV,1,FUEL COMB. ELEC. UTIL.,SO2,2005,469.4403247
7557,54,WV,2,FUEL COMB. INDUSTRIAL,SO2,2005,34.44726341
7558,54,WV,3,FUEL COMB. OTHER,SO2,2005,4.954609792
7559,54,WV,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,7.018759775
7560,54,WV,5,METALS PROCESSING,SO2,2005,4.745518047
7561,54,WV,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,8.5390123
7562,54,WV,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,3.106040346
7563,54,WV,8,SOLVENT UTILIZATION,SO2,2005,0.00004888
7564,54,WV,9,STORAGE & TRANSPORT,SO2,2005,1.10E-07
7565,54,WV,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.100749364
7566,54,WV,11,HIGHWAY VEHICLES,SO2,2005,1.388109606
7567,54,WV,12,OFF-HIGHWAY,SO2,2005,2.131549888
7568,54,WV,14,MISCELLANEOUS,SO2,2005,0.640479893
7569,54,WV,15,WILDFIRES,SO2,2005,0.166753497
7570,54,WV,16,PRESCRIBED FIRES,SO2,2005,NA
7571,55,WI,1,FUEL COMB. ELEC. UTIL.,SO2,2005,177.8811645
7572,55,WI,2,FUEL COMB. INDUSTRIAL,SO2,2005,64.61837615
7573,55,WI,3,FUEL COMB. OTHER,SO2,2005,5.71634827
7574,55,WI,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.000496
7575,55,WI,5,METALS PROCESSING,SO2,2005,0.550124555
7576,55,WI,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,0.996726282
7577,55,WI,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,3.264566546
7578,55,WI,8,SOLVENT UTILIZATION,SO2,2005,0.000642793
7579,55,WI,9,STORAGE & TRANSPORT,SO2,2005,0.002891073
7580,55,WI,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.276412393
7581,55,WI,11,HIGHWAY VEHICLES,SO2,2005,3.414186883
7582,55,WI,12,OFF-HIGHWAY,SO2,2005,7.171690258
7583,55,WI,14,MISCELLANEOUS,SO2,2005,0.216310805
7584,55,WI,15,WILDFIRES,SO2,2005,0.011516852
7585,55,WI,16,PRESCRIBED FIRES,SO2,2005,NA
7586,56,WY,1,FUEL COMB. ELEC. UTIL.,SO2,2005,89.86623409
7587,56,WY,2,FUEL COMB. INDUSTRIAL,SO2,2005,20.73660171
7588,56,WY,3,FUEL COMB. OTHER,SO2,2005,2.621447144
7589,56,WY,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2005,0.234270007
7590,56,WY,5,METALS PROCESSING,SO2,2005,0.00808
7591,56,WY,6,PETROLEUM & RELATED INDUSTRIES,SO2,2005,1.098229982
7592,56,WY,7,OTHER INDUSTRIAL PROCESSES,SO2,2005,3.761570104
7593,56,WY,8,SOLVENT UTILIZATION,SO2,2005,NA
7594,56,WY,9,STORAGE & TRANSPORT,SO2,2005,0.00028
7595,56,WY,10,WASTE DISPOSAL & RECYCLING,SO2,2005,0.0442
7596,56,WY,11,HIGHWAY VEHICLES,SO2,2005,0.733141717
7597,56,WY,12,OFF-HIGHWAY,SO2,2005,2.672711901
7598,56,WY,14,MISCELLANEOUS,SO2,2005,0.614975034
7599,56,WY,15,WILDFIRES,SO2,2005,0.062216084
7600,56,WY,16,PRESCRIBED FIRES,SO2,2005,NA
7601,1,AL,1,FUEL COMB. ELEC. UTIL.,SO2,2006,455.193064
7602,1,AL,2,FUEL COMB. INDUSTRIAL,SO2,2006,27.4738541
7603,1,AL,3,FUEL COMB. OTHER,SO2,2006,26.71129972
7604,1,AL,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2006,6.502580647
7605,1,AL,5,METALS PROCESSING,SO2,2006,11.79032686
7606,1,AL,6,PETROLEUM & RELATED INDUSTRIES,SO2,2006,15.25381929
7607,1,AL,7,OTHER INDUSTRIAL PROCESSES,SO2,2006,18.44697946
7608,1,AL,8,SOLVENT UTILIZATION,SO2,2006,0.000750003
7609,1,AL,9,STORAGE & TRANSPORT,SO2,2006,0.005962677
7610,1,AL,10,WASTE DISPOSAL & RECYCLING,SO2,2006,0.361738507
7611,1,AL,11,HIGHWAY VEHICLES,SO2,2006,2.091000983
7612,1,AL,12,OFF-HIGHWAY,SO2,2006,4.537256638
7613,1,AL,14,MISCELLANEOUS,SO2,2006,3.101809974
7614,1,AL,15,WILDFIRES,SO2,2006,0.021953411
7615,1,AL,16,PRESCRIBED FIRES,SO2,2006,NA
7616,2,AK,1,FUEL COMB. ELEC. UTIL.,SO2,2006,4.870779999
7617,2,AK,2,FUEL COMB. INDUSTRIAL,SO2,2006,1.966871902
7618,2,AK,3,FUEL COMB. OTHER,SO2,2006,4.421590198
7619,2,AK,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2006,0.002353333
7620,2,AK,5,METALS PROCESSING,SO2,2006,0.000466667
7621,2,AK,6,PETROLEUM & RELATED INDUSTRIES,SO2,2006,0.038616667
7622,2,AK,7,OTHER INDUSTRIAL PROCESSES,SO2,2006,0.015793333
7623,2,AK,9,STORAGE & TRANSPORT,SO2,2006,6.33333E-05
7624,2,AK,10,WASTE DISPOSAL & RECYCLING,SO2,2006,0.514184911
7625,2,AK,11,HIGHWAY VEHICLES,SO2,2006,0.476448439
7626,2,AK,12,OFF-HIGHWAY,SO2,2006,37.62260417
7627,2,AK,14,MISCELLANEOUS,SO2,2006,0.025891735
