"","State Code","State","Tier 1 Code","pollutant","year","Sum"
"21033","47","TN","12","OFF-HIGHWAY_CO",2009,"328.7755981"
"21034","47","TN","12","OFF-HIGHWAY_SO2",2009,"2.00695697"
"21035","47","TN","14","MISCELLANEOUS_CO",2009,"6.392027928"
"21036","47","TN","14","MISCELLANEOUS_SO2",2009,"0.083415032"
"21037","47","TN","15","WILDFIRES_CO",2009,"13.8216984"
"21038","47","TN","15","WILDFIRES_SO2",2009,"0.118678616"
"21039","47","TN","16","PRESCRIBED FIRES_CO",2009,"109.3401431"
"21040","47","TN","16","PRESCRIBED FIRES_SO2",2009,"1.021364159"
"21041","48","TX","01","FUEL COMB. ELEC. UTIL._CO",2009,"204.3667865"
"21042","48","TX","01","FUEL COMB. ELEC. UTIL._SO2",2009,"463.0025461"
"21043","48","TX","02","FUEL COMB. INDUSTRIAL_CO",2009,"106.1531879"
"21044","48","TX","02","FUEL COMB. INDUSTRIAL_SO2",2009,"41.38229852"
"21045","48","TX","03","FUEL COMB. OTHER_CO",2009,"58.86438498"
"21046","48","TX","03","FUEL COMB. OTHER_SO2",2009,"0.364453979"
"21047","48","TX","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"11.42610077"
"21048","48","TX","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"23.32847073"
"21049","48","TX","05","METALS PROCESSING_CO",2009,"19.6446022"
"21050","48","TX","05","METALS PROCESSING_SO2",2009,"2.7920261"
"21051","48","TX","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"135.8010684"
"21052","48","TX","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"26.62944533"
"21053","48","TX","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"24.45809437"
"21054","48","TX","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"21.0127056"
"21055","48","TX","08","SOLVENT UTILIZATION_CO",2009,"0.128755"
"21056","48","TX","08","SOLVENT UTILIZATION_SO2",2009,"0.002104567"
"21057","48","TX","09","STORAGE & TRANSPORT_CO",2009,"0.7903159"
"21058","48","TX","09","STORAGE & TRANSPORT_SO2",2009,"0.184878"
"21059","48","TX","10","WASTE DISPOSAL & RECYCLING_CO",2009,"53.7515874"
"21060","48","TX","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.352534747"
"21061","48","TX","11","HIGHWAY VEHICLES_CO",2009,"2101.778145"
"21062","48","TX","11","HIGHWAY VEHICLES_SO2",2009,"3.047167243"
"21063","48","TX","12","OFF-HIGHWAY_CO",2009,"1146.197677"
"21064","48","TX","12","OFF-HIGHWAY_SO2",2009,"17.73320118"
"21065","48","TX","14","MISCELLANEOUS_CO",2009,"22.35481368"
"21066","48","TX","14","MISCELLANEOUS_SO2",2009,"0.305680517"
"21067","48","TX","15","WILDFIRES_CO",2009,"284.3948447"
"21068","48","TX","15","WILDFIRES_SO2",2009,"1.807755475"
"21069","48","TX","16","PRESCRIBED FIRES_CO",2009,"327.7120922"
"21070","48","TX","16","PRESCRIBED FIRES_SO2",2009,"2.827833929"
"21071","49","UT","01","FUEL COMB. ELEC. UTIL._CO",2009,"7.54748047"
"21072","49","UT","01","FUEL COMB. ELEC. UTIL._SO2",2009,"20.64175339"
"21073","49","UT","02","FUEL COMB. INDUSTRIAL_CO",2009,"2.909328948"
"21074","49","UT","02","FUEL COMB. INDUSTRIAL_SO2",2009,"5.264759723"
"21075","49","UT","03","FUEL COMB. OTHER_CO",2009,"21.10793609"
"21076","49","UT","03","FUEL COMB. OTHER_SO2",2009,"0.972339226"
"21077","49","UT","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"0.039621058"
"21078","49","UT","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"0.004799161"
"21079","49","UT","05","METALS PROCESSING_CO",2009,"0.763129775"
"21080","49","UT","05","METALS PROCESSING_SO2",2009,"0.920443227"
"21081","49","UT","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"4.319180642"
"21082","49","UT","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"0.122214257"
"21083","49","UT","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"5.35130753"
"21084","49","UT","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"0.501594614"
"21085","49","UT","08","SOLVENT UTILIZATION_CO",2009,"0"
"21086","49","UT","08","SOLVENT UTILIZATION_SO2",2009,"0"
"21087","49","UT","09","STORAGE & TRANSPORT_CO",2009,"1.011102793"
"21088","49","UT","09","STORAGE & TRANSPORT_SO2",2009,"0.000210767"
"21089","49","UT","10","WASTE DISPOSAL & RECYCLING_CO",2009,"7.06671604"
"21090","49","UT","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.084243702"
"21091","49","UT","11","HIGHWAY VEHICLES_CO",2009,"299.5348221"
"21092","49","UT","11","HIGHWAY VEHICLES_SO2",2009,"0.30325222"
"21093","49","UT","12","OFF-HIGHWAY_CO",2009,"130.6432807"
"21094","49","UT","12","OFF-HIGHWAY_SO2",2009,"1.081391749"
"21095","49","UT","14","MISCELLANEOUS_CO",2009,"15.55863981"
"21096","49","UT","14","MISCELLANEOUS_SO2",2009,"0.022552129"
"21097","49","UT","15","WILDFIRES_CO",2009,"81.89328497"
"21098","49","UT","15","WILDFIRES_SO2",2009,"0.538112461"
"21099","49","UT","16","PRESCRIBED FIRES_CO",2009,"21.33309513"
"21100","49","UT","16","PRESCRIBED FIRES_SO2",2009,"0.174894812"
"21101","50","VT","01","FUEL COMB. ELEC. UTIL._CO",2009,"1.16330662"
"21102","50","VT","01","FUEL COMB. ELEC. UTIL._SO2",2009,"0.002475954"
"21103","50","VT","02","FUEL COMB. INDUSTRIAL_CO",2009,"1.017489238"
"21104","50","VT","02","FUEL COMB. INDUSTRIAL_SO2",2009,"1.204577118"
"21105","50","VT","03","FUEL COMB. OTHER_CO",2009,"44.97023527"
"21106","50","VT","03","FUEL COMB. OTHER_SO2",2009,"2.491383962"
"21107","50","VT","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"0"
"21108","50","VT","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"0"
"21109","50","VT","05","METALS PROCESSING_CO",2009,"0"
"21110","50","VT","05","METALS PROCESSING_SO2",2009,"0"
"21111","50","VT","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"0"
"21112","50","VT","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"0"
"21113","50","VT","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"0.06530932"
"21114","50","VT","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"0.0000144"
"21115","50","VT","08","SOLVENT UTILIZATION_CO",2009,"0"
"21116","50","VT","08","SOLVENT UTILIZATION_SO2",2009,"0"
"21117","50","VT","09","STORAGE & TRANSPORT_CO",2009,"0"
"21118","50","VT","09","STORAGE & TRANSPORT_SO2",2009,"0"
"21119","50","VT","10","WASTE DISPOSAL & RECYCLING_CO",2009,"8.233784188"
"21120","50","VT","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.006768641"
"21121","50","VT","11","HIGHWAY VEHICLES_CO",2009,"75.78702269"
"21122","50","VT","11","HIGHWAY VEHICLES_SO2",2009,"0.081915736"
"21123","50","VT","12","OFF-HIGHWAY_CO",2009,"45.18189156"
"21124","50","VT","12","OFF-HIGHWAY_SO2",2009,"0.081829226"
"21125","50","VT","14","MISCELLANEOUS_CO",2009,"0.18379016"
"21126","50","VT","14","MISCELLANEOUS_SO2",2009,"0.001552346"
"21127","50","VT","15","WILDFIRES_CO",2009,"0"
"21128","50","VT","15","WILDFIRES_SO2",2009,"0"
"21129","50","VT","16","PRESCRIBED FIRES_CO",2009,"0.753045833"
"21130","50","VT","16","PRESCRIBED FIRES_SO2",2009,"0.006098474"
"21131","51","VA","01","FUEL COMB. ELEC. UTIL._CO",2009,"7.018960637"
"21132","51","VA","01","FUEL COMB. ELEC. UTIL._SO2",2009,"118.4461013"
"21133","51","VA","02","FUEL COMB. INDUSTRIAL_CO",2009,"20.04533941"
"21134","51","VA","02","FUEL COMB. INDUSTRIAL_SO2",2009,"23.55499897"
"21135","51","VA","03","FUEL COMB. OTHER_CO",2009,"65.55061202"
"21136","51","VA","03","FUEL COMB. OTHER_SO2",2009,"6.520450401"
"21137","51","VA","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"0.041484913"
"21138","51","VA","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"0.734050787"
"21139","51","VA","05","METALS PROCESSING_CO",2009,"4.243255"
"21140","51","VA","05","METALS PROCESSING_SO2",2009,"5.252469346"
"21141","51","VA","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"20.70041571"
"21142","51","VA","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"0.101103248"
"21143","51","VA","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"8.944945811"
"21144","51","VA","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"7.851946195"
"21145","51","VA","08","SOLVENT UTILIZATION_CO",2009,"0.002295551"
"21146","51","VA","08","SOLVENT UTILIZATION_SO2",2009,"0.00092584"
"21147","51","VA","09","STORAGE & TRANSPORT_CO",2009,"0.053241599"
"21148","51","VA","09","STORAGE & TRANSPORT_SO2",2009,"0.0000591743"
"21149","51","VA","10","WASTE DISPOSAL & RECYCLING_CO",2009,"45.29272325"
"21150","51","VA","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"1.724221555"
"21151","51","VA","11","HIGHWAY VEHICLES_CO",2009,"706.8533426"
"21152","51","VA","11","HIGHWAY VEHICLES_SO2",2009,"0.86384046"
"21153","51","VA","12","OFF-HIGHWAY_CO",2009,"403.4941919"
"21154","51","VA","12","OFF-HIGHWAY_SO2",2009,"5.401250439"
"21155","51","VA","14","MISCELLANEOUS_CO",2009,"1.498490355"
"21156","51","VA","14","MISCELLANEOUS_SO2",2009,"0.022405059"
"21157","51","VA","15","WILDFIRES_CO",2009,"33.0262457"
"21158","51","VA","15","WILDFIRES_SO2",2009,"0.25597115"
"21159","51","VA","16","PRESCRIBED FIRES_CO",2009,"116.2776388"
"21160","51","VA","16","PRESCRIBED FIRES_SO2",2009,"1.080265419"
"21161","53","WA","01","FUEL COMB. ELEC. UTIL._CO",2009,"3.224391167"
"21162","53","WA","01","FUEL COMB. ELEC. UTIL._SO2",2009,"1.9977633"
"21163","53","WA","02","FUEL COMB. INDUSTRIAL_CO",2009,"9.454470133"
"21164","53","WA","02","FUEL COMB. INDUSTRIAL_SO2",2009,"3.692840211"
"21165","53","WA","03","FUEL COMB. OTHER_CO",2009,"109.8788902"
"21166","53","WA","03","FUEL COMB. OTHER_SO2",2009,"1.360106085"
"21167","53","WA","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"0.04444"
"21168","53","WA","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"0.130666667"
"21169","53","WA","05","METALS PROCESSING_CO",2009,"38.01918683"
"21170","53","WA","05","METALS PROCESSING_SO2",2009,"6.779752"
"21171","53","WA","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"0.165303333"
"21172","53","WA","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"0.40829"
"21173","53","WA","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"5.873172941"
"21174","53","WA","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"1.745157333"
"21175","53","WA","08","SOLVENT UTILIZATION_CO",2009,"0"
"21176","53","WA","08","SOLVENT UTILIZATION_SO2",2009,"0"
"21177","53","WA","09","STORAGE & TRANSPORT_CO",2009,"0.000690933"
"21178","53","WA","09","STORAGE & TRANSPORT_SO2",2009,"3.33333E-6"
"21179","53","WA","10","WASTE DISPOSAL & RECYCLING_CO",2009,"19.52017366"
"21180","53","WA","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.180605672"
"21181","53","WA","11","HIGHWAY VEHICLES_CO",2009,"606.6344971"
"21182","53","WA","11","HIGHWAY VEHICLES_SO2",2009,"0.665196875"
"21183","53","WA","12","OFF-HIGHWAY_CO",2009,"369.6153974"
"21184","53","WA","12","OFF-HIGHWAY_SO2",2009,"15.60826372"
"21185","53","WA","14","MISCELLANEOUS_CO",2009,"46.4637355"
"21186","53","WA","14","MISCELLANEOUS_SO2",2009,"0.09147539"
"21187","53","WA","15","WILDFIRES_CO",2009,"217.9989511"
"21188","53","WA","15","WILDFIRES_SO2",2009,"1.23238463"
"21189","53","WA","16","PRESCRIBED FIRES_CO",2009,"248.9324098"
"21190","53","WA","16","PRESCRIBED FIRES_SO2",2009,"1.097444546"
"21191","54","WV","01","FUEL COMB. ELEC. UTIL._CO",2009,"9.851539218"
"21192","54","WV","01","FUEL COMB. ELEC. UTIL._SO2",2009,"234.2407338"
"21193","54","WV","02","FUEL COMB. INDUSTRIAL_CO",2009,"5.512578783"
"21194","54","WV","02","FUEL COMB. INDUSTRIAL_SO2",2009,"19.09982267"
"21195","54","WV","03","FUEL COMB. OTHER_CO",2009,"19.30714458"
"21196","54","WV","03","FUEL COMB. OTHER_SO2",2009,"0.674780226"
"21197","54","WV","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"1.02711437"
"21198","54","WV","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"2.187517095"
"21199","54","WV","05","METALS PROCESSING_CO",2009,"36.36230501"
"21200","54","WV","05","METALS PROCESSING_SO2",2009,"3.5414334"
"21201","54","WV","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"11.65118587"
"21202","54","WV","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"7.960115069"
"21203","54","WV","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"2.780013571"
"21204","54","WV","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"5.663235505"
"21205","54","WV","08","SOLVENT UTILIZATION_CO",2009,"0.000324667"
"21206","54","WV","08","SOLVENT UTILIZATION_SO2",2009,"1E-6"
"21207","54","WV","09","STORAGE & TRANSPORT_CO",2009,"0.001983241"
"21208","54","WV","09","STORAGE & TRANSPORT_SO2",2009,"1.1E-7"
"21209","54","WV","10","WASTE DISPOSAL & RECYCLING_CO",2009,"32.27071501"
"21210","54","WV","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.060749262"
"21211","54","WV","11","HIGHWAY VEHICLES_CO",2009,"211.3491705"
"21212","54","WV","11","HIGHWAY VEHICLES_SO2",2009,"0.205571649"
"21213","54","WV","12","OFF-HIGHWAY_CO",2009,"95.74471512"
"21214","54","WV","12","OFF-HIGHWAY_SO2",2009,"1.39159077"
"21215","54","WV","14","MISCELLANEOUS_CO",2009,"0.206857392"
"21216","54","WV","14","MISCELLANEOUS_SO2",2009,"0.003288905"
"21217","54","WV","15","WILDFIRES_CO",2009,"16.2916325"
"21218","54","WV","15","WILDFIRES_SO2",2009,"0.112077558"
"21219","54","WV","16","PRESCRIBED FIRES_CO",2009,"85.60155987"
"21220","54","WV","16","PRESCRIBED FIRES_SO2",2009,"0.67614278"
"21221","55","WI","01","FUEL COMB. ELEC. UTIL._CO",2009,"13.17001183"
"21222","55","WI","01","FUEL COMB. ELEC. UTIL._SO2",2009,"119.5139875"
"21223","55","WI","02","FUEL COMB. INDUSTRIAL_CO",2009,"16.82580149"
"21224","55","WI","02","FUEL COMB. INDUSTRIAL_SO2",2009,"52.89671265"
"21225","55","WI","03","FUEL COMB. OTHER_CO",2009,"178.9510482"
"21226","55","WI","03","FUEL COMB. OTHER_SO2",2009,"4.677586545"
"21227","55","WI","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"0.003043281"
"21228","55","WI","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"0.04979406"
"21229","55","WI","05","METALS PROCESSING_CO",2009,"5.31123955"
"21230","55","WI","05","METALS PROCESSING_SO2",2009,"0.61489043"
"21231","55","WI","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"0.227361736"
"21232","55","WI","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"0.462551087"
"21233","55","WI","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"6.05937533"
"21234","55","WI","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"3.029175425"
"21235","55","WI","08","SOLVENT UTILIZATION_CO",2009,"0.00211231"
"21236","55","WI","08","SOLVENT UTILIZATION_SO2",2009,"0.000245771"
"21237","55","WI","09","STORAGE & TRANSPORT_CO",2009,"0.093513303"
"21238","55","WI","09","STORAGE & TRANSPORT_SO2",2009,"0.004071247"
"21239","55","WI","10","WASTE DISPOSAL & RECYCLING_CO",2009,"31.92906962"
"21240","55","WI","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.416961741"
"21241","55","WI","11","HIGHWAY VEHICLES_CO",2009,"685.7777778"
"21242","55","WI","11","HIGHWAY VEHICLES_SO2",2009,"0.600874018"
"21243","55","WI","12","OFF-HIGHWAY_CO",2009,"436.2182648"
"21244","55","WI","12","OFF-HIGHWAY_SO2",2009,"1.758895211"
"21245","55","WI","14","MISCELLANEOUS_CO",2009,"1.027501237"
"21246","55","WI","14","MISCELLANEOUS_SO2",2009,"0.008328871"
"21247","55","WI","15","WILDFIRES_CO",2009,"0"
"21248","55","WI","15","WILDFIRES_SO2",2009,"0"
"21249","55","WI","16","PRESCRIBED FIRES_CO",2009,"27.28041963"
"21250","55","WI","16","PRESCRIBED FIRES_SO2",2009,"0.227960923"
"21251","56","WY","01","FUEL COMB. ELEC. UTIL._CO",2009,"7.707621443"
"21252","56","WY","01","FUEL COMB. ELEC. UTIL._SO2",2009,"40.53439101"
"21253","56","WY","02","FUEL COMB. INDUSTRIAL_CO",2009,"18.22089912"
"21254","56","WY","02","FUEL COMB. INDUSTRIAL_SO2",2009,"46.73881133"
"21255","56","WY","03","FUEL COMB. OTHER_CO",2009,"6.48328931"
"21256","56","WY","03","FUEL COMB. OTHER_SO2",2009,"2.664880479"
"21257","56","WY","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2009,"8.626246667"
"21258","56","WY","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2009,"1.711676667"
"21259","56","WY","05","METALS PROCESSING_CO",2009,"3.33333E-6"
"21260","56","WY","05","METALS PROCESSING_SO2",2009,"0"
"21261","56","WY","06","PETROLEUM & RELATED INDUSTRIES_CO",2009,"7.721238246"
"21262","56","WY","06","PETROLEUM & RELATED INDUSTRIES_SO2",2009,"3.92613264"
"21263","56","WY","07","OTHER INDUSTRIAL PROCESSES_CO",2009,"8.890251483"
"21264","56","WY","07","OTHER INDUSTRIAL PROCESSES_SO2",2009,"1.332385"
"21265","56","WY","08","SOLVENT UTILIZATION_CO",2009,"2.14667E-6"
"21266","56","WY","08","SOLVENT UTILIZATION_SO2",2009,"0"
"21267","56","WY","09","STORAGE & TRANSPORT_CO",2009,"6.994589333"
"21268","56","WY","09","STORAGE & TRANSPORT_SO2",2009,"0.157901333"
"21269","56","WY","10","WASTE DISPOSAL & RECYCLING_CO",2009,"3.410810797"
"21270","56","WY","10","WASTE DISPOSAL & RECYCLING_SO2",2009,"0.010018119"
"21271","56","WY","11","HIGHWAY VEHICLES_CO",2009,"128.2989148"
"21272","56","WY","11","HIGHWAY VEHICLES_SO2",2009,"0.129243859"
"21273","56","WY","12","OFF-HIGHWAY_CO",2009,"46.36845136"
"21274","56","WY","12","OFF-HIGHWAY_SO2",2009,"0.489494754"
"21275","56","WY","14","MISCELLANEOUS_CO",2009,"2.258292122"
"21276","56","WY","14","MISCELLANEOUS_SO2",2009,"0.023990275"
"21277","56","WY","15","WILDFIRES_CO",2009,"517.4706819"
"21278","56","WY","15","WILDFIRES_SO2",2009,"3.188258366"
"21279","56","WY","16","PRESCRIBED FIRES_CO",2009,"147.2637327"
"21280","56","WY","16","PRESCRIBED FIRES_SO2",2009,"0.985864667"
"21281","01","AL","01","FUEL COMB. ELEC. UTIL._CO",2010,"10.4941125"
"21282","01","AL","01","FUEL COMB. ELEC. UTIL._SO2",2010,"239.955174"
"21283","01","AL","02","FUEL COMB. INDUSTRIAL_CO",2010,"22.84104926"
"21284","01","AL","02","FUEL COMB. INDUSTRIAL_SO2",2010,"19.00132115"
"21285","01","AL","03","FUEL COMB. OTHER_CO",2010,"11.75324656"
"21286","01","AL","03","FUEL COMB. OTHER_SO2",2010,"0.569577921"
"21287","01","AL","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2010,"2.429740967"
"21288","01","AL","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2010,"7.061890133"
"21289","01","AL","05","METALS PROCESSING_CO",2010,"14.28719843"
"21290","01","AL","05","METALS PROCESSING_SO2",2010,"13.32309159"
"21291","01","AL","06","PETROLEUM & RELATED INDUSTRIES_CO",2010,"10.39123516"
"21292","01","AL","06","PETROLEUM & RELATED INDUSTRIES_SO2",2010,"18.38874119"
"21293","01","AL","07","OTHER INDUSTRIAL PROCESSES_CO",2010,"29.98684703"
"21294","01","AL","07","OTHER INDUSTRIAL PROCESSES_SO2",2010,"10.80325435"
"21295","01","AL","08","SOLVENT UTILIZATION_CO",2010,"0.126594537"
"21296","01","AL","08","SOLVENT UTILIZATION_SO2",2010,"0.000550203"
"21297","01","AL","09","STORAGE & TRANSPORT_CO",2010,"0.063951217"
"21298","01","AL","09","STORAGE & TRANSPORT_SO2",2010,"0.003774403"
"21299","01","AL","10","WASTE DISPOSAL & RECYCLING_CO",2010,"46.54530829"
"21300","01","AL","10","WASTE DISPOSAL & RECYCLING_SO2",2010,"0.140348251"
"21301","01","AL","11","HIGHWAY VEHICLES_CO",2010,"600.8127221"
"21302","01","AL","11","HIGHWAY VEHICLES_SO2",2010,"0.756150703"
"21303","01","AL","12","OFF-HIGHWAY_CO",2010,"269.20328"
"21304","01","AL","12","OFF-HIGHWAY_SO2",2010,"1.871219293"
"21305","01","AL","14","MISCELLANEOUS_CO",2010,"4.099878217"
"21306","01","AL","14","MISCELLANEOUS_SO2",2010,"0.052539582"
"21307","01","AL","15","WILDFIRES_CO",2010,"8.475293"
"21308","01","AL","15","WILDFIRES_SO2",2010,"0.05647215"
"21309","01","AL","16","PRESCRIBED FIRES_CO",2010,"628.3097441"
"21310","01","AL","16","PRESCRIBED FIRES_SO2",2010,"5.777439835"
"21311","02","AK","01","FUEL COMB. ELEC. UTIL._CO",2010,"5.346653333"
"21312","02","AK","01","FUEL COMB. ELEC. UTIL._SO2",2010,"3.008517333"
"21313","02","AK","02","FUEL COMB. INDUSTRIAL_CO",2010,"11.52253914"
"21314","02","AK","02","FUEL COMB. INDUSTRIAL_SO2",2010,"2.12417188"
"21315","02","AK","03","FUEL COMB. OTHER_CO",2010,"14.89611891"
"21316","02","AK","03","FUEL COMB. OTHER_SO2",2010,"2.180683994"
"21317","02","AK","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2010,"0.00018"
"21318","02","AK","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2010,"0"
"21319","02","AK","05","METALS PROCESSING_CO",2010,"0"
"21320","02","AK","05","METALS PROCESSING_SO2",2010,"0"
"21321","02","AK","06","PETROLEUM & RELATED INDUSTRIES_CO",2010,"2.556218076"
"21322","02","AK","06","PETROLEUM & RELATED INDUSTRIES_SO2",2010,"0.266497635"
"21323","02","AK","07","OTHER INDUSTRIAL PROCESSES_CO",2010,"0.102019425"
"21324","02","AK","07","OTHER INDUSTRIAL PROCESSES_SO2",2010,"0.018393333"
"21325","02","AK","09","STORAGE & TRANSPORT_CO",2010,"0.005006667"
"21326","02","AK","09","STORAGE & TRANSPORT_SO2",2010,"0.00015"
"21327","02","AK","10","WASTE DISPOSAL & RECYCLING_CO",2010,"1.170183457"
"21328","02","AK","10","WASTE DISPOSAL & RECYCLING_SO2",2010,"0.026038251"
"21329","02","AK","11","HIGHWAY VEHICLES_CO",2010,"156.7191285"
"21330","02","AK","11","HIGHWAY VEHICLES_SO2",2010,"0.196955203"
"21331","02","AK","12","OFF-HIGHWAY_CO",2010,"67.69955386"
"21332","02","AK","12","OFF-HIGHWAY_SO2",2010,"3.850309925"
"21333","02","AK","14","MISCELLANEOUS_CO",2010,"1.266269597"
"21334","02","AK","14","MISCELLANEOUS_SO2",2010,"0.02491922"
"21335","02","AK","15","WILDFIRES_CO",2010,"46.498344"
"21336","02","AK","15","WILDFIRES_SO2",2010,"0.24664"
"21337","02","AK","16","PRESCRIBED FIRES_CO",2010,NA
"21338","02","AK","16","PRESCRIBED FIRES_SO2",2010,NA
"21339","04","AZ","01","FUEL COMB. ELEC. UTIL._CO",2010,"9.610240617"
"21340","04","AZ","01","FUEL COMB. ELEC. UTIL._SO2",2010,"32.17178061"
"21341","04","AZ","02","FUEL COMB. INDUSTRIAL_CO",2010,"2.069412329"
"21342","04","AZ","02","FUEL COMB. INDUSTRIAL_SO2",2010,"3.692487636"
"21343","04","AZ","03","FUEL COMB. OTHER_CO",2010,"20.9020052"
"21344","04","AZ","03","FUEL COMB. OTHER_SO2",2010,"0.251714464"
"21345","04","AZ","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2010,"0.0051728"
"21346","04","AZ","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2010,"0.000591818"
"21347","04","AZ","05","METALS PROCESSING_CO",2010,"0.4838285"
"21348","04","AZ","05","METALS PROCESSING_SO2",2010,"30.88202774"
"21349","04","AZ","06","PETROLEUM & RELATED INDUSTRIES_CO",2010,"0.063307748"
"21350","04","AZ","06","PETROLEUM & RELATED INDUSTRIES_SO2",2010,"0.00251716"
"21351","04","AZ","07","OTHER INDUSTRIAL PROCESSES_CO",2010,"5.978989428"
"21352","04","AZ","07","OTHER INDUSTRIAL PROCESSES_SO2",2010,"2.835228154"
"21353","04","AZ","08","SOLVENT UTILIZATION_CO",2010,"0.001251313"
"21354","04","AZ","08","SOLVENT UTILIZATION_SO2",2010,"8.01E-6"
"21355","04","AZ","09","STORAGE & TRANSPORT_CO",2010,"0.006255149"
"21356","04","AZ","09","STORAGE & TRANSPORT_SO2",2010,"0.000333804"
"21357","04","AZ","10","WASTE DISPOSAL & RECYCLING_CO",2010,"17.60707794"
"21358","04","AZ","10","WASTE DISPOSAL & RECYCLING_SO2",2010,"0.103579309"
"21359","04","AZ","11","HIGHWAY VEHICLES_CO",2010,"561.2181109"
"21360","04","AZ","11","HIGHWAY VEHICLES_SO2",2010,"0.839152413"
"21361","04","AZ","12","OFF-HIGHWAY_CO",2010,"353.5801834"
"21362","04","AZ","12","OFF-HIGHWAY_SO2",2010,"0.926765329"
"21363","04","AZ","14","MISCELLANEOUS_CO",2010,"4.313785816"
"21364","04","AZ","14","MISCELLANEOUS_SO2",2010,"0.106680551"
"21365","04","AZ","15","WILDFIRES_CO",2010,"81.4089165"
"21366","04","AZ","15","WILDFIRES_SO2",2010,"0.603305877"
"21367","04","AZ","16","PRESCRIBED FIRES_CO",2010,"82.72969527"
"21368","04","AZ","16","PRESCRIBED FIRES_SO2",2010,"0.65886927"
"21369","05","AR","01","FUEL COMB. ELEC. UTIL._CO",2010,"4.578740937"
"21370","05","AR","01","FUEL COMB. ELEC. UTIL._SO2",2010,"59.31736567"
"21371","05","AR","02","FUEL COMB. INDUSTRIAL_CO",2010,"14.24730659"
"21372","05","AR","02","FUEL COMB. INDUSTRIAL_SO2",2010,"19.85088528"
"21373","05","AR","03","FUEL COMB. OTHER_CO",2010,"10.33392271"
"21374","05","AR","03","FUEL COMB. OTHER_SO2",2010,"0.061136207"
"21375","05","AR","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2010,"0.418542309"
"21376","05","AR","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2010,"0.584113311"
"21377","05","AR","05","METALS PROCESSING_CO",2010,"4.626005157"
